"Species","January","February","March","April","May","June","July","August","September","October","November","December","Landings","year","area"
"Sheephead California",0,0,0,0,0,9,0,0,0,7,0,0,16,2010,"Monterey"
"Skate longnose",134,447,398,9,0,0,0,16,0,0,209,67,1280,2010,"Monterey"
"Skate unspecified",910,1070,828,280,155,580,885,768,67,165,60,34,5802,2010,"Monterey"
"Sole Dover",23306,5605,19285,10938,11405,21649,27057,33859,4,21696,15,8,174827,2010,"Monterey"
"Sole English",136,698,53,965,2051,2334,2070,1082,1018,1522,393,216,12538,2010,"Monterey"
"Sole petrale",152,5946,1869,388,6070,4132,5261,4543,4790,3133,4851,3235,44370,2010,"Monterey"
"Sole rex",730,290,543,783,1151,1837,932,864,397,505,185,168,8385,2010,"Monterey"
"Sole rock",0,0,0,0,0,0,0,0,0,0,15,0,15,2010,"Monterey"
"Sole sand",0,0,0,0,0,0,0,308,0,0,0,0,308,2010,"Monterey"
"Surfperch unspecified",0,4,0,0,0,0,0,0,2,0,0,0,6,2010,"Monterey"
"Surfperch walleye",0,0,35,10,0,0,0,0,0,0,0,0,45,2010,"Monterey"
"Swordfish",0,0,0,0,0,0,0,0,0,0,12747,0,12747,2010,"Monterey"
"Thornyhead longspine",7387,8094,7916,6652,7740,5413,11314,9967,10105,12384,8574,6386,101932,2010,"Monterey"
"Thornyhead shortspine",5191,4542,5213,4639,5913,6897,9101,7277,7233,9329,4844,6175,76354,2010,"Monterey"
"Thornyheads",0,891,0,0,0,0,0,0,0,0,0,0,891,2010,"Monterey"
"Tuna albacore",0,0,0,0,0,0,6388,1075,13338,35373,3682,0,59856,2010,"Monterey"
"Turbot",0,0,0,0,50,0,0,13,23,60,10,0,156,2010,"Monterey"
"Crab Dungeness",15613,20023,38224,26723,36366,32832,0,4,0,753,67943,145806,384288,2010,"Monterey"
"Crab pelagic red",0,0,20,0,0,0,0,0,0,0,0,0,20,2010,"Monterey"
"Crab red rock",0,0,0,0,188,0,234,49,0,0,0,0,471,2010,"Monterey"
"Crab rock unspecified",929,2923,932,758,657,417,1222,965,466,33,0,809,10110,2010,"Monterey"
"Crab spider",0,0,0,0,0,10,25,25,0,0,0,0,60,2010,"Monterey"
"Crab tanner",16,5,62,79,40,54,76,37,86,9,32,13,508,2010,"Monterey"
"Crab yellow rock",0,0,0,0,14,0,0,0,0,0,0,0,14,2010,"Monterey"
"Prawn spot",1428,770,2820,2393,0,0,0,2384,1599,4292,4702,4218,24604,2010,"Monterey"
"Shrimp coonstriped",0,0,0,0,0,0,116,742,476,21,0,0,1355,2010,"Monterey"
"Shrimp unspecified",0,0,0,0,0,0,58,0,0,0,0,0,58,2010,"Monterey"
"Octopus unspecified",0,0,0,57,0,0,41,123,63,0,0,0,285,2010,"Monterey"
"Squid jumbo",0,556,0,0,0,0,0,0,0,100,0,0,656,2010,"Monterey"
"Squid market",0,55697,0,10673862,3087751,0,2618931,7823120,9161491,8969417,524681,0,42914950,2010,"Monterey"
"Waters Area Total",297141,1912143,2237268,11371514,4251350,913682,5867111,7972799,9596013,10379374,728730,248008,55775131,2010,"Monterey"
"Grand Total",297141,1912143,2237268,11371514,4251350,913682,5867111,7972799,9596013,10379374,728730,248008,55775131,2010,"Monterey"
"Anchovy northern",1478787,0,233829,731023,201274,0,0,0,0,0,0,1372226,4017139,2011,"Monterey"
"Barracuda California",0,0,0,0,0,0,0,0,36,0,8,0,44,2011,"Monterey"
"Cabezon",552,209,0,0,719,681,1246,854,810,715,238,304,6327,2011,"Monterey"
"Croaker white",0,2,0,0,0,0,0,0,0,0,0,0,2,2011,"Monterey"
"Fish unspecified",0,0,0,0,0,0,0,0,511,0,0,0,511,2011,"Monterey"
"Flounder starry",0,0,0,0,0,0,0,5,0,0,52,14,70,2011,"Monterey"
"Greenling kelp",85,40,0,0,72,66,80,30,49,29,17,35,502,2011,"Monterey"
"Greenling rock",0,0,0,0,0,0,0,0,2,0,0,0,2,2011,"Monterey"
"Grenadier",12033,12515,5190,16323,11598,10221,8942,14056,9579,10653,1364,3962,116436,2011,"Monterey"
"Hagfishes",0,0,0,0,12,0,0,0,0,0,10,0,22,2011,"Monterey"
"Halibut California",0,0,225,0,256,2045,5717,3234,1196,692,205,0,13569,2011,"Monterey"
"Jacksmelt",0,0,0,0,0,0,0,0,0,0,3200,3000,6200,2011,"Monterey"
"Lingcod",0,0,0,6,411,918,689,827,287,519,206,0,3864,2011,"Monterey"
"Mackerel Pacific",225,0,0,0,29657,2400,0,0,0,0,0,0,32282,2011,"Monterey"
"Rockfish China",27,0,0,0,1,8,6,5,3,18,1,10,80,2011,"Monterey"
"Rockfish aurora",0,0,0,0,0,44,0,0,0,0,0,0,44,2011,"Monterey"
"Rockfish bank",271,3,19,1347,464,521,67,7966,400,8,15,0,11081,2011,"Monterey"
"Rockfish blackandyellow",413,283,0,0,382,498,629,363,706,499,216,369,4359,2011,"Monterey"
"Rockfish black",24,2,0,0,0,23,26,21,40,111,5,1,253,2011,"Monterey"
"Rockfish blackgill",629,55,393,286,418,1588,2415,303,134,93,210,825,7349,2011,"Monterey"
"Rockfish blue",22,49,0,0,91,61,249,175,63,81,25,22,837,2011,"Monterey"
"Rockfish bocaccio",149,338,0,0,117,121,57,247,344,176,106,206,1860,2011,"Monterey"
"Rockfish brown",4,10,0,0,23,23,69,219,11,67,16,4,445,2011,"Monterey"
"Rockfish canary",0,0,0,0,0,0,4,12,2,0,0,0,18,2011,"Monterey"
"Rockfish chilipepper",6,142,51,643,137,1875,11924,6549,10263,1415,1764,2115,36883,2011,"Monterey"
"Rockfish copper",16,3,0,0,19,25,37,33,32,4,0,0,167,2011,"Monterey"
"Rockfish cowcod",0,0,0,8,0,0,0,4,4,0,1,0,17,2011,"Monterey"
"Rockfish darkblotched",39,0,12,101,47,20,5,0,44,1,0,2,271,2011,"Monterey"
"Rockfish flag",0,0,0,0,1,0,0,0,0,0,0,0,1,2011,"Monterey"
"Rockfish gopher",398,110,0,0,261,608,1020,252,198,336,112,424,3720,2011,"Monterey"
"Rockfish grass",166,87,0,0,301,337,356,225,340,269,47,153,2282,2011,"Monterey"
"Rockfish greenspotted",0,5,1,0,0,0,10,20,0,8,0,3,47,2011,"Monterey"
"Rockfish greenstriped",0,0,0,0,0,0,0,0,0,0,0,2,2,2011,"Monterey"
"Rockfish group red",0,24,0,0,0,43,44,187,5,10,18,18,349,2011,"Monterey"
"Rockfish group shelf",0,0,0,0,0,0,0,0,0,49,0,0,49,2011,"Monterey"
"Rockfish kelp",98,81,0,0,50,61,47,48,50,70,29,72,607,2011,"Monterey"
"Rockfish olive",0,0,0,0,78,130,137,102,131,8,0,0,585,2011,"Monterey"
"Rockfish redbanded",0,0,6,0,4,2,3,11,12,3,0,0,41,2011,"Monterey"
"Rockfish rosy",10,0,0,0,0,0,0,0,0,0,0,0,10,2011,"Monterey"
"Rockfish splitnose",251,2,179,280,64,340,109,2869,231,317,1424,3024,9090,2011,"Monterey"
"Rockfish starry",0,0,0,0,14,9,9,14,2,0,0,0,47,2011,"Monterey"
"Rockfish treefish",1,0,0,0,10,0,61,0,3,5,0,0,80,2011,"Monterey"
"Rockfish unspecified",0,0,0,0,4,6,0,0,0,10,0,4,24,2011,"Monterey"
"Rockfish vermilion",288,327,0,0,186,360,564,610,117,32,21,290,2794,2011,"Monterey"
"Rockfish widow",5,6,0,0,0,3,0,72,203,20,6,0,315,2011,"Monterey"
"Rockfish yelloweye",0,0,0,0,8,0,0,0,0,0,0,0,8,2011,"Monterey"
"Rockfish yellowtail",143,30,0,0,4,127,3,63,3,98,3,14,488,2011,"Monterey"
"Sablefish",37912,38631,19305,72822,50063,50438,30649,37264,30911,63606,22259,32848,486708,2011,"Monterey"
"Salmon Chinook",0,0,0,0,51959,13183,9529,2788,536,69,0,0,78063,2011,"Monterey"
"Sanddab Pacific",0,7,0,0,0,0,0,723,2301,3597,0,1223,7851,2011,"Monterey"
"Sanddab",14,0,0,0,0,152,1268,4404,9687,3478,11490,4553,35045,2011,"Monterey"
"Sardine Pacific",5858555,28455,0,0,94870,0,12935397,0,3287141,41,0,0,22204459,2011,"Monterey"
"Seabass white",135,0,56,0,28,430,2171,30628,45557,23925,6357,343,109629,2011,"Monterey"
"Shark soupfin",0,0,0,0,0,23,0,0,0,120,0,110,253,2011,"Monterey"
"Shark spiny dogfish",285,3,0,0,0,4,0,0,0,4,0,0,296,2011,"Monterey"
"Shark thresher",0,0,0,0,0,0,0,25,0,0,0,0,25,2011,"Monterey"
"Shark unspecified",0,0,0,0,0,0,88,0,0,0,54,0,142,2011,"Monterey"
"Shark white",0,0,0,0,0,0,0,0,0,0,85,0,85,2011,"Monterey"
"Sheephead California",0,0,0,0,0,0,0,4,0,0,0,7,11,2011,"Monterey"
"Skate longnose",805,264,142,1513,2251,3606,4131,1085,25,190,128,1475,15615,2011,"Monterey"
"Skate unspecified",23,110,0,219,0,166,814,579,806,305,307,270,3599,2011,"Monterey"
"Sole Dover",1502,0,1010,38732,87,63334,45419,33853,32246,29513,41662,12936,300294,2011,"Monterey"
"Sole English",229,35,274,1624,1181,482,209,205,1405,808,961,890,8303,2011,"Monterey"
"Sole petrale",805,83,899,2507,2128,2502,606,1951,3216,2376,6351,7821,31245,2011,"Monterey"
"Sole rex",816,284,319,1275,390,426,394,363,317,269,351,484,5688,2011,"Monterey"
"Sole rock",0,0,0,0,0,0,0,0,0,27,0,0,27,2011,"Monterey"
"Sole sand",1,0,0,0,0,0,2,2,0,8,2,0,14,2011,"Monterey"
"Sole unspecified",0,0,0,0,0,0,0,3,2,0,0,0,5,2011,"Monterey"
"Surfperch barred",17,12,0,11,0,0,0,0,0,0,0,2,42,2011,"Monterey"
"Surfperch walleye",11,16,0,0,0,0,0,0,0,0,0,11,38,2011,"Monterey"
"Thornyhead longspine",5982,7875,4356,7839,5825,16979,15289,10137,9162,8406,7934,6914,106698,2011,"Monterey"
"Thornyhead shortspine",7471,7418,3557,6853,5591,11445,8192,6847,4898,4531,4662,3507,74972,2011,"Monterey"
"Thornyheads",0,0,0,0,0,0,0,0,0,0,2,0,2,2011,"Monterey"
"Tuna albacore",0,0,0,0,0,0,1676,1799,118888,30149,25951,0,178463,2011,"Monterey"
"Tuna bluefin",0,0,0,0,0,0,22,0,0,0,0,0,22,2011,"Monterey"
"Turbot curlfin",0,0,0,0,0,0,0,0,0,7,15,0,22,2011,"Monterey"
"Whiting Pacific",0,0,0,326,0,0,0,0,0,0,0,0,326,2011,"Monterey"
"Yellowtail",0,0,0,0,0,0,0,12,0,0,0,0,12,2011,"Monterey"
"Crab Dungeness",64104,56266,31444,16752,22442,42182,1678,0,0,0,53962,193708,488073,2011,"Monterey"
"Crab brown rock",0,0,0,0,15,13,0,0,0,0,0,0,28,2011,"Monterey"
"Crab red rock",0,0,0,223,475,603,0,0,0,0,3,0,1304,2011,"Monterey"
"Crab rock unspecified",418,2398,3074,2986,3712,240,402,324,119,27,2883,504,17085,2011,"Monterey"
"Crab spider",0,0,15,50,21,0,0,0,0,0,0,0,86,2011,"Monterey"
"Crab tanner",0,23,8,66,1,0,45,0,0,6,3,27,179,2011,"Monterey"
"Crab yellow rock",0,0,0,0,12,14,0,0,0,0,0,0,27,2011,"Monterey"
"Prawn spot",4550,6223,2904,2909,14,0,0,5931,6516,9268,8995,9522,56832,2011,"Monterey"
"Shrimp coonstriped",0,0,0,0,0,0,27,0,0,0,0,0,27,2011,"Monterey"
"Octopus unspecified",0,0,46,49,60,62,60,168,25,6,5,128,609,2011,"Monterey"
"Squid market",0,0,0,447737,7972370,5112003,2688687,8571428,4810494,927021,0,0,30529740,2011,"Monterey"
"Jellyfish",0,0,0,0,0,0,0,9396,0,0,0,0,9396,2011,"Monterey"
"Anchovy northern",2316453,1011317,86340,1595221,0,2508,400,0,0,0,0,0,5012239,2012,"Monterey"
"Barracuda California",0,0,0,0,0,0,0,0,0,124,0,0,124,2012,"Monterey"
"Bass kelp",2,0,0,0,3,0,0,0,0,0,0,0,5,2012,"Monterey"
"Butterfish Pacific pompano",0,0,0,0,0,215,211,0,0,0,0,0,426,2012,"Monterey"
"Cabezon",448,122,0,0,805,1300,1736,1180,1308,580,644,392,8515,2012,"Monterey"
"Croaker white",0,0,0,0,0,25,76,0,0,0,0,0,101,2012,"Monterey"
"Fish unspecified",0,0,0,0,0,0,0,484,516,0,0,0,1000,2012,"Monterey"
"Flounder arrowtooth",0,0,0,0,6,0,113,45,0,0,0,0,164,2012,"Monterey"
"Flounder starry",0,0,0,0,0,0,8,18,0,15,25,0,65,2012,"Monterey"
"Greenling kelp",48,49,0,0,153,407,556,225,352,131,292,178,2390,2012,"Monterey"
"Greenling rock",0,0,0,0,0,0,0,0,2,2,0,2,5,2012,"Monterey"
"Grenadier",15653,3910,9923,23028,3968,14397,2985,11456,16548,8231,2430,4731,117260,2012,"Monterey"
"Halibut California",38,0,34,31,771,595,13472,10335,2360,837,189,9,28672,2012,"Monterey"
"Jacksmelt",0,0,0,0,0,2650,2000,0,0,0,0,0,4650,2012,"Monterey"
"Lingcod",0,5,0,3,449,717,1059,1233,1574,642,409,41,6132,2012,"Monterey"
"Louvar",0,0,0,0,0,0,0,0,0,0,97,0,97,2012,"Monterey"
"Mackerel Pacific",221011,0,0,0,0,0,0,0,0,0,0,0,221011,2012,"Monterey"
"Opah",0,0,0,0,0,0,0,513,0,0,488,0,1001,2012,"Monterey"
"Pomfret Pacific",0,0,0,0,0,0,0,508,0,0,0,0,508,2012,"Monterey"
"Ratfish spotted",0,0,5,2,0,0,0,0,0,0,0,145,152,2012,"Monterey"
"Rockfish China",0,4,0,0,4,14,22,18,27,3,23,6,120,2012,"Monterey"
"Rockfish aurora",130,0,3,18,18,2,15,28,0,1,18,1,234,2012,"Monterey"
"Rockfish bank",0,25,2445,5,7,1019,72,189,20,0,0,16,3798,2012,"Monterey"
"Rockfish blackandyellow",559,147,0,0,414,766,999,600,714,455,371,307,5332,2012,"Monterey"
"Rockfish black",24,17,0,0,7,11,42,32,329,15,11,5,492,2012,"Monterey"
"Rockfish blackgill",1522,2369,4120,1962,2233,2627,1831,1911,1444,250,116,72,20456,2012,"Monterey"
"Rockfish blue",35,24,0,0,1,53,43,144,107,65,8,2,482,2012,"Monterey"
"Rockfish bocaccio",486,17,0,0,3,12,198,235,221,234,47,91,1542,2012,"Monterey"
"Rockfish brown",106,18,0,0,64,51,52,13,17,0,0,0,320,2012,"Monterey"
"Rockfish canary",0,0,0,0,0,0,4,6,5,3,0,0,18,2012,"Monterey"
"Rockfish chilipepper",300,160,210,20,122,1981,2108,826,2869,3067,1123,39,12825,2012,"Monterey"
"Rockfish copper",0,0,0,0,8,2,49,42,16,2,8,0,126,2012,"Monterey"
"Rockfish cowcod",0,0,0,0,0,0,0,28,3,22,23,0,76,2012,"Monterey"
"Rockfish darkblotched",0,15,84,75,1,60,4,6,3,6,0,4,258,2012,"Monterey"
"Rockfish gopher",142,228,0,0,101,673,780,282,734,515,487,393,4334,2012,"Monterey"
"Rockfish grass",249,38,0,0,169,211,351,405,484,122,121,222,2372,2012,"Monterey"
"Rockfish greenspotted",10,6,0,0,0,0,3,15,11,14,3,0,62,2012,"Monterey"
"Rockfish greenstriped",1,0,0,0,0,0,0,0,0,0,0,0,1,2012,"Monterey"
"Rockfish group bolina",0,0,0,0,0,0,0,3,0,0,0,0,3,2012,"Monterey"
"Rockfish group red",3,0,0,0,3,0,0,0,0,31,0,0,37,2012,"Monterey"
"Rockfish group rosefish",0,0,1,0,0,0,0,0,0,0,0,0,1,2012,"Monterey"
"Rockfish group shelf",0,0,0,0,3,0,0,4,5,0,2,9,23,2012,"Monterey"
"Rockfish group slope",57,0,0,26,0,0,3,0,121,25,0,0,232,2012,"Monterey"
"Rockfish group small",0,0,0,0,0,0,1,0,0,0,0,0,1,2012,"Monterey"
"Rockfish kelp",45,17,0,0,49,35,73,35,125,40,38,22,480,2012,"Monterey"
"Rockfish olive",0,0,0,0,13,31,161,404,156,174,0,0,938,2012,"Monterey"
"Rockfish quillback",0,0,0,0,0,0,0,12,0,0,0,0,12,2012,"Monterey"
"Rockfish redbanded",0,3,4,0,6,0,6,10,0,0,0,7,36,2012,"Monterey"
"Rockfish rosy",0,0,0,0,2,0,2,0,0,0,0,0,4,2012,"Monterey"
"Rockfish speckled",0,0,0,0,0,0,0,3,3,2,0,0,8,2012,"Monterey"
"Rockfish splitnose",1563,270,314,264,287,286,866,629,3206,1724,2144,11854,23407,2012,"Monterey"
"Rockfish squarespot",0,0,0,0,0,0,0,3,0,0,0,0,3,2012,"Monterey"
"Rockfish starry",0,0,0,0,3,0,9,4,5,3,6,0,29,2012,"Monterey"
"Rockfish treefish",0,6,0,0,0,11,0,0,0,0,0,0,17,2012,"Monterey"
"Rockfish unspecified",0,0,0,0,12,0,73,0,56,5,0,0,146,2012,"Monterey"
"Rockfish vermilion",373,72,0,0,56,122,163,365,242,218,211,64,1887,2012,"Monterey"
"Rockfish widow",25,0,0,0,0,0,9,8,0,15,0,1,58,2012,"Monterey"
"Rockfish yellowtail",216,55,0,0,16,28,10,26,94,33,75,22,575,2012,"Monterey"
"Sablefish",41416,19910,54052,48617,17664,24400,23085,27030,30829,51954,10554,13802,363313,2012,"Monterey"
"Salmon Chinook",0,0,0,0,185935,94246,220813,13072,1111,0,0,0,515177,2012,"Monterey"
"Salmon Roe Chinook Coho",0,0,0,0,0,0,4,0,0,0,0,0,4,2012,"Monterey"
"Sanddab Pacific",0,0,0,0,0,0,0,9,0,0,0,0,9,2012,"Monterey"
"Sanddab",338,306,102,272,0,79,1969,2160,11649,3800,1589,64,22327,2012,"Monterey"
"Sardine Pacific",7230522,866442,0,0,0,0,0,52,1108537,143492,0,0,9349045,2012,"Monterey"
"Sculpin staghorn",0,0,0,0,0,0,0,0,0,0,0,3,3,2012,"Monterey"
"Seabass white",0,0,0,0,0,397,22520,11578,18392,22667,3925,123,79601,2012,"Monterey"
"Shark leopard",0,0,0,0,113,0,0,0,0,0,0,0,113,2012,"Monterey"
"Shark pelagic thresher",0,0,0,0,0,0,80,0,0,0,0,0,80,2012,"Monterey"
"Shark salmon",0,0,0,168,0,0,0,0,0,0,0,0,168,2012,"Monterey"
"Shark shortfin mako",0,0,0,0,0,0,0,82,0,0,598,0,680,2012,"Monterey"
"Shark spiny dogfish",15,26,47,10,28,0,0,0,0,16,3,1526,1671,2012,"Monterey"
"Shark thresher",0,0,0,0,0,0,0,0,14,12,462,0,488,2012,"Monterey"
"Shark unspecified",14,0,0,0,0,0,0,0,0,0,0,0,14,2012,"Monterey"
"Skate big",0,0,0,0,0,0,40,0,23,111,28,0,202,2012,"Monterey"
"Skate longnose",2191,1887,3341,1701,1393,1712,3151,3305,1170,1330,1213,1177,23571,2012,"Monterey"
"Skate unspecified",95,223,0,572,866,0,3,968,0,0,0,0,2726,2012,"Monterey"
"Smelt surf",0,0,0,0,0,0,0,0,0,0,24,0,24,2012,"Monterey"
"Sole Dover",22914,20493,32623,102011,31446,94965,108602,76306,27143,47444,36081,35562,635590,2012,"Monterey"
"Sole English",61,143,87,4,11,157,515,1220,2996,1517,175,229,7115,2012,"Monterey"
"Sole petrale",3663,467,542,126,1155,131,2506,2004,5144,7969,1598,5842,31147,2012,"Monterey"
"Sole rex",0,37,285,47,203,51,586,299,434,274,480,513,3209,2012,"Monterey"
"Sole sand",2,0,0,0,21,15,0,3,0,0,0,0,41,2012,"Monterey"
"Surfperch barred",0,43,11,0,0,0,0,0,0,0,0,0,54,2012,"Monterey"
"Surfperch walleye",0,11,4,0,0,0,0,0,0,0,0,0,15,2012,"Monterey"
"Swordfish",0,0,0,0,0,0,0,0,0,0,6518,0,6518,2012,"Monterey"
"Thornyhead longspine",8303,2385,4667,5577,2817,5837,10514,8041,7724,8082,5154,5001,74102,2012,"Monterey"
"Thornyhead shortspine",8124,3612,5885,8576,2505,6560,6258,6818,7274,5560,3381,5346,69899,2012,"Monterey"
"Tuna albacore",0,0,0,0,0,180,632,96423,26500,90967,2828,0,217531,2012,"Monterey"
"Tuna bluefin",0,0,0,0,0,0,0,0,0,0,217,0,217,2012,"Monterey"
"Tuna skipjack",0,0,0,0,0,0,0,0,0,0,1154,0,1154,2012,"Monterey"
"Turbot curlfin",0,0,0,0,0,0,47,0,0,0,0,0,47,2012,"Monterey"
"Whiting Pacific",6,0,0,0,0,0,0,13,3,0,0,0,22,2012,"Monterey"
"Crab Dungeness",105507,60043,49008,31449,36329,42872,73,0,0,400,120213,175130,621023,2012,"Monterey"
"Crab brown rock",0,0,0,0,0,0,169,36,495,219,91,0,1010,2012,"Monterey"
"Crab king",0,1,0,0,0,0,0,0,0,0,0,0,1,2012,"Monterey"
"Crab red rock",14,56,564,177,0,0,0,140,184,0,72,177,1384,2012,"Monterey"
"Crab rock unspecified",64,110,38,1,672,372,460,199,101,111,146,900,3174,2012,"Monterey"
"Crab spider",0,0,40,0,0,0,0,30,20,0,0,0,90,2012,"Monterey"
"Crab tanner",3,3,86,4,4,19,20,52,61,79,0,0,331,2012,"Monterey"
"Crab yellow rock",7,16,23,3,0,0,0,0,1,0,8,41,99,2012,"Monterey"
"Crustacean unspecified",0,0,530,730,0,0,0,0,0,0,0,0,1260,2012,"Monterey"
"Prawn spot",7224,5989,5075,2671,0,0,0,5607,3550,5220,4867,3310,43513,2012,"Monterey"
"Shrimp bay",0,0,0,0,0,0,0,0,0,0,0,40,40,2012,"Monterey"
"Shrimp coonstriped",0,0,0,0,0,0,0,0,26,30,0,0,56,2012,"Monterey"
"Octopus unspecified",4,0,18,45,6,3,4,35,138,214,237,235,939,2012,"Monterey"
"Squid jumbo",0,0,0,0,0,0,0,0,0,351,4284,119,4754,2012,"Monterey"
"Squid market",0,0,0,0,0,0,5046989,4114451,148689,3071517,7043262,218,19425126,2012,"Monterey"
"Waters Area Total",9989985,2001097,260511,1823416,290924,302805,5479599,4402217,1435884,3480939,7258569,267993,36993937,2012,"Monterey"
"Tuna albacore",0,0,0,0,0,0,0,0,0,7915,0,0,7915,2012,"Monterey"
"Waters Area Total",0,0,0,0,0,0,0,0,0,7915,0,0,7915,2012,"Monterey"
"Greenling kelp",0,0,0,0,0,0,0,0,0,0,0,2,2,2012,"Monterey"
"Rockfish blackandyellow",0,0,0,0,0,0,0,0,0,0,0,3,3,2012,"Monterey"
"Rockfish grass",0,0,0,0,0,0,0,0,0,0,0,2,2,2012,"Monterey"
"Waters Area Total",0,0,0,0,0,0,0,0,0,0,0,7,7,2012,"Monterey"
"Grand Total",9989985,2001097,260511,1823416,290924,302805,5479599,4402217,1435884,3488854,7258569,268000,37001859,2012,"Monterey"
"Anchovy northern",0,0,0,0,0,0,0,0,384444,6926753,4029365,1052644,12393206,2013,"Monterey"
"Bonito Pacific",0,0,0,0,0,0,0,0,0,0,506,0,506,2013,"Monterey"
"Butterfish Pacific pompano",0,0,0,0,0,0,45,0,760,200,60,0,1065,2013,"Monterey"
"Cabezon",651,194,0,0,1580,1029,1799,250,330,600,437,152,7022,2013,"Monterey"
"Croaker white",0,0,0,0,0,0,36,4,881,900,1100,0,2921,2013,"Monterey"
"Fish unspecified",0,0,0,96,0,0,0,0,0,0,0,0,96,2013,"Monterey"
"Flounder arrowtooth",35,0,0,96,224,12,64,0,2,0,11,0,444,2013,"Monterey"
"Flounder starry",0,0,0,0,0,9,3,41,0,0,0,0,53,2013,"Monterey"
"Greenling kelp",402,46,0,0,339,309,471,94,101,190,53,19,2026,2013,"Monterey"
"Greenling rock",0,0,0,0,2,0,0,0,2,2,0,0,6,2013,"Monterey"
"Grenadier",3488,3165,4396,10968,13002,13316,12913,8753,6484,8903,6482,8303,100173,2013,"Monterey"
"Halibut California",0,0,0,0,181,7420,11023,20132,3321,196,39,0,42312,2013,"Monterey"
"Herring Pacific",0,0,0,0,0,0,64,0,0,0,0,0,64,2013,"Monterey"
"Jacksmelt",0,0,0,0,0,0,83,12,5504,2516,1976,0,10091,2013,"Monterey"
"Lingcod",4,227,32,2,652,780,1905,1798,2618,5108,3246,12,16384,2013,"Monterey"
"Mackerel Pacific",0,0,0,0,0,0,0,0,120,0,0,0,120,2013,"Monterey"
"Mackerel unspecified",0,0,0,0,0,0,0,0,20,0,0,0,20,2013,"Monterey"
"Ratfish spotted",0,615,0,2,0,0,0,0,0,0,0,0,617,2013,"Monterey"
"Rockfish China",8,0,0,0,2,1,9,5,4,43,25,0,97,2013,"Monterey"
"Rockfish aurora",0,0,3,27,6,10,13,18,0,0,0,2,79,2013,"Monterey"
"Rockfish bank",7,26,58,603,5,1218,50,49,2,0,11,0,2029,2013,"Monterey"
"Rockfish blackandyellow",413,239,0,0,696,410,595,326,389,577,1149,365,5157,2013,"Monterey"
"Rockfish black",5,4,0,0,283,293,133,52,111,247,430,72,1630,2013,"Monterey"
"Rockfish blackgill",206,276,1579,655,904,1558,1872,1112,597,129,103,551,9542,2013,"Monterey"
"Rockfish blue",120,161,0,0,133,207,392,541,132,430,677,375,3166,2013,"Monterey"
"Rockfish bocaccio",277,681,16,4,175,145,55,154,373,655,128,80,2742,2013,"Monterey"
"Rockfish brown",0,0,0,0,0,59,2,8,16,89,83,0,256,2013,"Monterey"
"Rockfish canary",0,0,0,0,2,0,0,0,0,5,0,0,7,2013,"Monterey"
"Rockfish chilipepper",154,609,927,103,597,72,168,2115,39,271,730,213,5996,2013,"Monterey"
"Rockfish copper",0,3,0,0,0,0,4,15,9,6,7,11,54,2013,"Monterey"
"Rockfish cowcod",0,9,0,0,14,0,0,3,0,0,2,0,28,2013,"Monterey"
"Rockfish darkblotched",11,124,63,37,10,76,88,10,128,8,4,3,562,2013,"Monterey"
"Rockfish gopher",539,49,0,0,566,395,407,177,191,527,489,202,3543,2013,"Monterey"
"Rockfish grass",78,65,0,0,146,156,260,340,201,540,356,96,2237,2013,"Monterey"
"Rockfish greenblotched",0,0,0,0,4,0,0,0,0,0,0,0,4,2013,"Monterey"
"Rockfish greenspotted",8,0,0,0,0,0,2,5,0,13,3,11,41,2013,"Monterey"
"Rockfish group red",3,0,0,0,7,0,26,33,0,0,0,0,69,2013,"Monterey"
"Rockfish group shelf",0,0,1,9,37,29,3,0,0,27,3,0,109,2013,"Monterey"
"Rockfish group slope",0,56,13,109,74,4,487,53,32,1,327,0,1156,2013,"Monterey"
"Rockfish group small",0,0,0,0,0,0,50,0,0,0,0,0,50,2013,"Monterey"
"Rockfish kelp",49,37,0,0,45,81,97,34,110,128,49,12,641,2013,"Monterey"
"Rockfish olive",84,125,0,0,81,98,126,356,143,169,158,36,1374,2013,"Monterey"
"Rockfish redbanded",0,0,0,5,0,0,5,3,0,0,0,0,13,2013,"Monterey"
"Rockfish rosy",0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Monterey"
"Rockfish speckled",4,0,0,0,0,0,0,7,0,0,7,0,18,2013,"Monterey"
"Rockfish splitnose",1436,1891,6096,2136,209,522,1364,1107,470,336,2935,330,18832,2013,"Monterey"
"Rockfish starry",1,0,0,0,0,2,2,2,2,0,0,0,9,2013,"Monterey"
"Rockfish treefish",0,0,0,0,0,0,0,0,0,0,7,0,7,2013,"Monterey"
"Rockfish unspecified",0,0,0,0,49,41,0,69,28,0,0,0,187,2013,"Monterey"
"Rockfish vermilion",718,323,0,0,266,283,354,619,1178,633,695,682,5750,2013,"Monterey"
"Rockfish widow",3,3,0,7,0,50,26,2,43,101,26,19,279,2013,"Monterey"
"Rockfish yellowtail",18,91,0,0,226,167,104,316,1094,674,491,904,4084,2013,"Monterey"
"Sablefish",14192,13993,17934,40650,18893,15898,18039,17110,21380,18155,28182,28864,253290,2013,"Monterey"
"Salmon Chinook",0,0,0,0,146776,84527,53832,5192,965,0,0,0,291292,2013,"Monterey"
